id,length_ft,NumTowers,WetRad_ft,Degrees,Comment,CountyName,Long,Lat,MapYear
492,680,4,680,360,,Saluda,-81.64801358,33.83195613,2022
493,1420,7,1420,360,,Saluda,-81.63919913,33.83928388,2022
5411,1230,6,1230,180,,Saluda,-81.66193181,33.83759773,2022
375,450,3,450,360,,Spartanburg,-82.1064258,35.03679265,2022
5619,1060,6,1060,180,,Spartanburg,-82.10716879,35.04397224,2022
5620,510,3,510,360,,Spartanburg,-82.15044098,35.19455044,2022
5621,540,3,540,360,,Spartanburg,-82.15293268,35.19653955,2022
5622,560,3,560,200,,Spartanburg,-82.15348287,35.19968671,2022
5623,930,5,930,180,,Spartanburg,-82.15690211,35.20263369,2022
5624,865,5,865,220,,Spartanburg,-82.14806739,35.19141249,2022
1029,836,4,836,300,,Sumter,-80.55301313,34.11673739,2022
1030,918,5,1006,360,,Sumter,-80.52756674,34.11022338,2022
1031,385,3,409,360,,Sumter,-80.53318663,34.11223386,2022
1032,891,6,891,360,,Sumter,-80.54033325,34.11452928,2022
1033,1842,11,1860,360,,Sumter,-80.55173227,34.10922878,2022
1034,588,3,588,360,,Sumter,-80.55807806,34.11024664,2022
1035,906,5,906,360,,Sumter,-80.57478318,34.1006298,2022
1036,616,3,666,360,,Sumter,-80.4012316,34.08342147,2022
1037,624,4,636,360,,Sumter,-80.39576157,34.08508156,2022
1039,669,4,700,360,,Sumter,-80.39140147,34.08194364,2022
1040,1048,6,1070,330,,Sumter,-80.39476404,34.07820436,2022
1041,720,4,764,360,,Sumter,-80.36546099,34.08017488,2022
1042,679,4,717,360,,Sumter,-80.59365197,34.08338656,2022
1043,812,4,882,360,,Sumter,-80.56141721,34.084492,2022
1044,553,5,553,360,,Sumter,-80.5627332,34.07751778,2022
1045,527,5,527,360,,Sumter,-80.56394382,34.07320806,2022
1046,548,5,548,360,,Sumter,-80.56070067,34.07406536,2022
1047,722,4,739,360,,Sumter,-80.53099955,34.07982189,2022
1048,582,5,600,360,,Sumter,-80.53641572,34.08018845,2022
1049,720,4,762,360,,Sumter,-80.38918864,34.07536295,2022
1050,717,4,800,360,,Sumter,-80.38420099,34.07323327,2022
1051,677,4,733,360,,Sumter,-80.3680157,34.07686998,2022
1052,517,3,545,360,,Sumter,-80.36864326,34.07256022,2022
1053,680,4,680,180,,Sumter,-80.36277515,34.07876682,2022
1054,756,4,792,360,,Sumter,-80.35827456,34.08072568,2022
1055,761,4,793,360,,Sumter,-80.35341335,34.07865821,2022
1056,628,4,702,360,,Sumter,-80.34597637,34.08019427,2022
1057,724,4,748,260,,Sumter,-80.34622926,34.07526015,2022
1058,497,3,540,230,,Sumter,-80.3487067,34.0720307,2022
1059,542,3,558,360,,Sumter,-80.34272151,34.07217424,2022
1060,843,5,843,180,,Sumter,-80.33701264,34.07853602,2022
1061,790,4,822,160,,Sumter,-80.33337376,34.07753911,2022
1062,528,3,528,360,,Sumter,-80.32906049,34.07983935,2022
1063,540,3,573,270,,Sumter,-80.32683127,34.07649565,2022
1064,805,4,805,180,,Sumter,-80.33066216,34.0725001,2022
1065,700,4,711,360,,Sumter,-80.33547654,34.06380233,2022
1066,600,3,600,360,,Sumter,-80.33810852,34.06704567,2022
1067,722,4,815,180,,Sumter,-80.35451743,34.07530864,2022
1068,1359,7,1390,360,,Sumter,-80.35907656,34.0690533,2022
1069,708,4,778,360,,Sumter,-80.35108929,34.06568395,2022
1070,834,4,882,360,,Sumter,-80.37094156,34.06701657,2022
1071,1614,8,1614,180,,Sumter,-80.38577807,34.0666325,2022
1072,941,5,974,360,,Sumter,-80.58717738,34.07144784,2022
1073,568,3,568,360,,Sumter,-80.5771529,34.07511371,2022
1074,542,3,542,360,,Sumter,-80.58098848,34.07169223,2022
1075,543,3,566,360,,Sumter,-80.59468345,34.07030731,2022
1076,1192,7,1204,290,,Sumter,-80.62015912,34.07124999,2022
1077,495,3,495,360,,Sumter,-80.5939353,34.06734536,2022
1078,541,3,541,360,,Sumter,-80.57749361,34.06797966,2022
1079,982,5,1062,180,,Sumter,-80.33642841,34.05991676,2022
1080,716,4,737,360,,Sumter,-80.33552922,34.05451003,2022
1081,1250,7,1343,360,,Sumter,-80.33707118,34.04591907,2022
1082,718,4,767,270,,Sumter,-80.34638966,34.04979849,2022
1083,800,4,831,360,,Sumter,-80.35070995,34.05355261,2022
1084,1310,8,1345,360,,Sumter,-80.3629016,34.05646848,2022
1085,723,4,803,180,,Sumter,-80.35354448,34.06147935,2022
1086,1013,6,1049,360,,Sumter,-80.34843038,34.06126984,2022
1087,795,4,795,180,,Sumter,-80.34452105,34.06064423,2022
1088,730,4,810,180,,Sumter,-80.34448592,34.05657324,2022
1089,1560,8,1573,360,,Sumter,-80.41736185,34.05628515,2022
1090,2083,13,2083,180,,Sumter,-80.58946749,34.05572351,2022
1091,1226,6,1285,360,,Sumter,-80.42466069,34.0510266,2022
1092,1021,5,1094,360,,Sumter,-80.41682094,34.0484103,2022
1093,670,4,717,270,,Sumter,-80.36133857,34.04937069,2022
1094,713,4,754,360,,Sumter,-80.32997958,34.04409134,2022
1095,1083,6,1115,360,,Sumter,-80.41187544,34.04233634,2022
1096,1416,7,1450,360,,Sumter,-80.424183,34.0431862,2022
1097,808,4,880,360,,Sumter,-80.42283071,34.03600288,2022
1098,725,4,780,360,,Sumter,-80.42843655,34.03652972,2022
1099,726,6,758,360,,Sumter,-80.41276408,34.03523446,2022
1900,895,5,941,360,,Sumter,-80.40692291,34.03757465,2022
1901,1563,8,1587,360,,Sumter,-80.386607,34.03600871,2022
2002,1588,8,1621,180,,Sumter,-80.29859952,34.03075764,2022
2003,1000,5,1060,360,,Sumter,-80.306787,34.03193362,2022
2004,1005,5,1005,180,,Sumter,-80.31300751,34.02854825,2022
2005,718,4,810,270,,Sumter,-80.37108206,34.02649308,2022
2006,640,4,697,360,,Sumter,-80.38187576,34.03107492,2022
2007,506,5,506,360,,Sumter,-80.40516669,34.02895869,2022
2008,500,3,530,360,,Sumter,-80.40094826,34.02782341,2022
2009,508,5,531,180,,Sumter,-80.40299952,34.02971262,2022
2010,460,3,490,270,,Sumter,-80.40295737,34.02600985,2022
2011,505,5,505,360,,Sumter,-80.39855981,34.0250754,2022
2012,1565,9,1565,180,,Sumter,-80.39223392,34.02362858,2022
2013,600,4,625,180,,Sumter,-80.3878785,34.02851623,2022
2014,1196,6,1228,360,,Sumter,-80.4244113,34.02921485,2022
2015,892,5,955,270,,Sumter,-80.38077285,34.02041173,2022
2016,594,3,650,180,,Sumter,-80.3751635,34.0215209,2022
2017,680,4,720,300,,Sumter,-80.36609089,34.02343354,2022
2018,820,4,820,180,,Sumter,-80.31065769,34.02024287,2022
2019,595,3,655,360,,Sumter,-80.30536095,34.02030401,2022
2020,725,4,785,180,,Sumter,-80.30927028,34.02301433,2022
2021,1007,5,1046,360,,Sumter,-80.29573689,34.02163735,2022
2022,712,4,745,360,,Sumter,-80.29027505,34.01886002,2022
2023,1172,6,1244,360,,Sumter,-80.27453936,34.0197829,2022
2024,718,4,718,360,,Sumter,-80.27073189,34.01380878,2022
2025,626,4,626,360,,Sumter,-80.27647822,34.01447259,2022
2026,946,6,946,180,,Sumter,-80.27885263,34.0138379,2022
2027,439,3,495,360,,Sumter,-80.28567377,34.01350599,2022
2029,623,4,623,360,,Sumter,-80.29238954,34.01114766,2022
2030,716,4,746,180,,Sumter,-80.30368201,34.01645817,2022
2031,610,4,610,360,,Sumter,-80.36179519,34.01180276,2022
2032,1590,9,1590,330,,Sumter,-80.36893947,34.01296154,2022
2034,1684,9,1698,360,,Sumter,-80.268505,34.00725482,2022
2034,906,5,944,320,,Sumter,-80.37356534,34.01589045,2022
2035,1090,7,1123,180,,Sumter,-80.38246233,34.01480159,2022
2036,1800,10,1837,360,,Sumter,-80.39171057,34.00697821,2022
2037,1389,8,1425,180,,Sumter,-80.39337546,34.01761689,2022
2038,820,4,880,340,,Sumter,-80.58447281,34.00393543,2022
2039,865,5,925,180,,Sumter,-80.57798535,34.00408685,2022
2040,1234,7,1270,360,,Sumter,-80.45139029,34.00908043,2022
2041,987,6,987,180,,Sumter,-80.44350137,34.0087456,2022
2042,897,5,956,180,,Sumter,-80.27112879,34.00457894,2022
2043,1093,6,1131,180,,Sumter,-80.28224212,34.00151569,2022
2044,2178,12,2178,180,,Sumter,-80.45316407,34.004544,2022
2045,680,4,731,360,,Sumter,-80.44731938,33.99777675,2022
2046,380,2,380,270,,Sumter,-80.54364782,34.00229607,2022
2047,532,3,611,300,,Sumter,-80.54343707,33.99950647,2022
2048,1270,8,1296,180,,Sumter,-80.55026524,34.00078772,2022
2049,1270,7,1342,180,,Sumter,-80.45059999,33.98745303,2022
2050,910,5,945,150,,Sumter,-80.45359259,33.99598002,2022
2051,900,5,975,360,,Sumter,-80.26175762,33.99556068,2022
2052,1268,7,1321,360,,Sumter,-80.20222542,33.9980796,2022
2053,1162,6,1221,360,,Sumter,-80.21916939,33.9928553,2022
2054,721,4,775,360,,Sumter,-80.27456044,33.99324553,2022
2055,1333,7,1378,180,,Sumter,-80.28035595,33.98933149,2022
2056,534,3,575,360,,Sumter,-80.44321335,33.9873977,2022
2057,892,5,945,270,,Sumter,-80.44178906,33.98222808,2022
2058,1319,7,1407,360,,Sumter,-80.27853124,33.98564443,2022
2059,716,5,775,360,,Sumter,-80.28648338,33.98457556,2022
2060,720,4,755,360,,Sumter,-80.27143613,33.98355037,2022
2061,706,4,720,360,,Sumter,-80.21158429,33.97478037,2022
2062,1857,10,1882,360,,Sumter,-80.27666614,33.97573285,2022
2063,852,5,875,180,,Sumter,-80.43026477,33.98004947,2022
2064,692,4,716,360,,Sumter,-80.56169996,33.97382788,2022
2065,1403,8,1422,360,,Sumter,-80.20490365,33.96236219,2022
2066,845,5,865,360,,Sumter,-80.21324919,33.9639091,2022
2067,1014,6,1042,360,,Sumter,-80.21439775,33.95859531,2022
2068,1517,9,1532,360,,Sumter,-80.1911595,33.95657633,2022
2069,1507,9,1518,360,,Sumter,-80.20119101,33.9543854,2022
2070,1495,9,1495,360,,Sumter,-80.21761163,33.95207496,2022
2071,1687,9,1687,360,,Sumter,-80.55074469,33.96168341,2022
2072,932,5,946,180,,Sumter,-80.55698277,33.96517924,2022
2073,600,3,600,360,,Sumter,-80.18831795,33.94938277,2022
2074,1267,7,1321,360,,Sumter,-80.20853199,33.94942065,2022
2075,733,4,786,180,,Sumter,-80.08012803,33.9887665,2022
2076,723,4,805,180,,Sumter,-79.97918075,33.98757244,2022
2077,1737,9,1788,200,,Sumter,-80.06270637,33.96639497,2022
2078,686,4,733,360,,Sumter,-80.04957456,33.97024016,2022
2079,603,3,603,220,,Sumter,-79.97783197,33.96625126,2022
2080,824,4,850,360,,Sumter,-80.05713799,33.96405282,2022
2081,566,3,615,360,,Sumter,-80.07807209,33.94866212,2022
2082,1104,6,1162,180,,Sumter,-80.07774426,33.94680122,2022
2083,1078,6,1078,360,,Sumter,-80.02386824,33.93787688,2022
2084,953,5,1023,360,,Sumter,-80.2142233,33.94174278,2022
2085,1000,5,1030,360,,Sumter,-80.20958689,33.93686666,2022
2086,1743,11,1795,360,,Sumter,-80.22494792,33.94298217,2022
2087,620,3,620,360,,Sumter,-80.21495857,33.9466264,2022
2088,697,4,730,360,,Sumter,-80.1980146,33.93378932,2022
2089,795,4,830,360,,Sumter,-80.18979551,33.93483842,2022
2090,287,2,287,360,,Sumter,-80.19327048,33.93627024,2022
2091,548,3,625,360,,Sumter,-80.18984703,33.94176027,2022
2092,1719,10,1765,360,Corner system,Sumter,-80.02143764,33.93088478,2022
2093,1205,6,1288,270,,Sumter,-80.16109777,33.92449346,2022
2094,1580,10,1607,360,,Sumter,-80.16214682,33.91933266,2022
2095,1168,6,1206,360,,Sumter,-80.44631658,33.91710969,2022
2096,1154,6,1154,180,,Sumter,-80.23326185,33.90444696,2022
2097,817,5,853,360,,Sumter,-80.12890985,33.88041058,2022
2098,983,5,983,360,,Sumter,-80.11572652,33.87572148,2022
2099,980,6,980,180,,Sumter,-80.53214636,33.86643971,2022
2100,550,3,633,360,,Sumter,-80.21837226,33.86522773,2022
2101,1342,8,1342,180,,Sumter,-80.1823956,33.86602621,2022
2102,1008,6,1039,180,,Sumter,-80.25873244,33.84772145,2022
2103,697,4,697,360,,Sumter,-80.26481441,33.8483334,2022
2104,581,4,650,360,,Sumter,-80.54946187,33.84269603,2022
2105,1164,6,1209,360,,Sumter,-80.26903558,33.84422599,2022
2106,895,6,975,180,,Sumter,-80.26138004,33.84368143,2022
2107,1208,6,1208,360,,Sumter,-80.26166727,33.83880618,2022
2108,712,5,761,360,,Sumter,-80.26922915,33.83819935,2022
2109,1522,8,1558,360,,Sumter,-80.25712765,33.82514363,2022
2110,1495,8,1495,320,,Sumter,-80.32275549,33.82110255,2022
2111,593,3,616,360,,Sumter,-80.40324481,33.80131454,2022
2112,501,3,519,360,,Sumter,-80.39907984,33.80106547,2022
2113,500,3,553,360,,Sumter,-80.40200843,33.80462497,2022
2114,1577,9,1609,270,,Sumter,-80.31330782,33.80745274,2022
2115,896,5,990,360,,Sumter,-80.25724942,33.81146075,2022
2116,533,3,533,360,,Sumter,-80.40474969,33.80938024,2022
2117,823,4,859,180,,Sumter,-80.40138088,33.81548154,2022
2118,1025,5,1100,180,,Sumter,-80.40240494,33.81396403,2022
2119,928,5,928,280,,Sumter,-80.41211174,33.79824528,2022
2120,1436,7,1436,360,,Sumter,-80.41427228,33.79136433,2022
2121,555,3,607,360,,Sumter,-80.40050979,33.79443125,2022
2122,713,4,761,360,,Sumter,-80.40422516,33.79677677,2022
2123,507,3,507,360,,Sumter,-80.29900833,33.79372031,2022
2124,1008,5,1060,270,,Sumter,-80.29099686,33.79203896,2022
2125,1288,7,1355,360,,Sumter,-80.28454023,33.78499663,2022
2126,594,3,663,270,,Sumter,-80.29770951,33.79017594,2022
2127,545,3,586,360,,Sumter,-80.29286391,33.78876437,2022
2128,739,4,813,360,,Sumter,-80.30379772,33.78639787,2022
2129,925,5,991,180,,Sumter,-80.30032588,33.78282725,2022
2130,655,4,740,360,,Sumter,-80.31724175,33.7799779,2022
2131,821,4,859,360,,Sumter,-80.3886768,33.77212128,2022
2132,2357,14,2389,360,,Sumter,-80.39847453,33.76817956,2022
2133,720,4,763,360,,Sumter,-80.48811179,33.71647108,2022
5017,630,3,630,360,,Sumter,-80.58789722,34.08781265,2022
5018,720,3,720,360,,Sumter,-80.58939728,34.09159587,2022
5019,920,5,920,360,,Sumter,-80.54732774,34.08043196,2022
5019,1103,6,1103,360,,Sumter,-80.21304936,33.99634237,2022
5020,1107,6,1107,360,,Sumter,-80.55449367,34.07983893,2022
5021,600,3,600,260,,Sumter,-80.60806658,34.08288246,2022
5022,619,3,619,360,,Sumter,-80.55108823,33.83990245,2022
5023,600,4,600,360,,Sumter,-80.39818339,33.79798979,2022
5024,880,4,880,360,,Sumter,-80.42527163,33.72703367,2022
5025,830,4,830,260,,Sumter,-80.42528938,33.72225483,2022
5026,775,4,775,360,,Sumter,-80.42126853,33.73633713,2022
5027,750,4,750,275,,Sumter,-80.35877519,34.04490767,2022
5028,855,4,855,180,,Sumter,-80.34112663,34.06565762,2022
5029,765,4,765,180,,Sumter,-80.35727809,34.04288266,2022
5030,650,3,650,180,,Sumter,-80.35955628,34.03893055,2022
5068,560,3,560,230,,Sumter,-80.33630546,34.07444386,2022
5105,625,6,625,300,,Sumter,-80.18864249,33.94480555,2022
5106,750,4,750,360,,Sumter,-80.18916614,33.92821714,2022
5107,780,4,780,180,,Sumter,-80.12161105,33.87313602,2022
5108,585,3,585,360,,Sumter,-80.1300518,33.87476008,2022
5116,520,3,520,360,,Sumter,-80.38991522,34.01967918,2022
5117,575,4,575,240,,Sumter,-80.44455545,33.99518603,2022
5118,610,3,610,360,,Sumter,-80.42333631,33.98306764,2022
5119,560,3,560,360,,Sumter,-80.41920503,33.9828407,2022
5120,730,4,730,180,,Sumter,-80.48361353,33.71483279,2022
5121,640,3,640,360,,Sumter,-80.48773056,33.70346088,2022
5122,1400,6,1400,180,,Sumter,-80.40126313,33.7783763,2022
5423,470,2,470,360,,Sumter,-80.30520853,33.78883661,2022
5431,680,3,680,240,,Sumter,-80.29283367,33.79567986,2022
5462,910,4,910,360,,Sumter,-80.26711114,34.00308026,2022
5463,655,3,655,360,,Sumter,-80.22933762,33.90515853,2022
5464,845,4,845,360,,Sumter,-79.99848225,33.99898943,2022
5465,200,1,200,360,,Sumter,-80.00753664,33.9334833,2022
5467,325,1,325,360,,Sumter,-80.0275051,33.93419057,2022
5468,555,3,555,180,,Sumter,-80.07841444,33.99152207,2022
5469,1395,7,1395,240,,Sumter,-80.10744027,33.87831796,2022
5470,850,4,850,320,,Sumter,-80.21467373,33.86095704,2022
5471,670,3,670,360,,Sumter,-80.21068765,33.85817493,2022
5472,650,3,650,300,,Sumter,-80.30371507,33.79476429,2022
5473,1185,6,1185,210,,Sumter,-80.3179735,33.81455562,2022
5474,530,3,530,360,,Sumter,-80.32774898,33.82480827,2022
5475,1180,6,1180,300,,Sumter,-80.32453917,33.83644684,2022
5478,1350,7,1350,240,,Sumter,-80.41961598,34.02546654,2022
5481,550,3,550,260,,Sumter,-80.57668169,34.07169071,2022
5482,890,4,890,360,,Sumter,-80.61186105,34.07842425,2022
287,993,6,993,287,,Williamsburg,-79.7101744,33.65697266,2022
382,856,5,856,360,,Williamsburg,-79.67579995,33.80906295,2022
383,761,4,780,180,,Williamsburg,-79.6724346,33.80971414,2022
384,591,3,747,180,,Williamsburg,-79.66047532,33.80503766,2022
385,938,5,1006,360,,Williamsburg,-79.65307232,33.80614854,2022
386,807,4,858,360,,Williamsburg,-79.81684878,33.79075126,2022
387,1213,6,1266,180,,Williamsburg,-79.73023715,33.77951202,2022
388,830,4,865,360,,Williamsburg,-79.51851985,33.75352202,2022
389,1112,6,1112,360,,Williamsburg,-79.95655172,33.75548107,2022
390,911,5,924,360,,Williamsburg,-79.95774009,33.74913954,2022
391,1255,7,1255,180,,Williamsburg,-79.96362561,33.74988914,2022
392,1291,6,1291,360,,Williamsburg,-79.96000927,33.73818237,2022
392,583,3,611,360,,Williamsburg,-79.52391235,33.70864108,2022
393,517,3,566,360,,Williamsburg,-79.70591265,33.65447412,2022
394,534,3,621,180,,Williamsburg,-79.69307618,33.63812953,2022
395,316,2,340,360,,Williamsburg,-79.69574489,33.63671794,2022
396,791,4,838,360,,Williamsburg,-79.7015587,33.63768601,2022
397,808,4,888,360,,Williamsburg,-79.95825744,33.6302269,2022
398,1140,6,1140,360,,Williamsburg,-79.94913976,33.63365161,2022
399,999,5,1026,360,,Williamsburg,-79.75506108,33.62784701,2022
400,673,4,756,360,,Williamsburg,-79.69743013,33.60095995,2022
401,1118,6,1155,180,,Williamsburg,-79.68033702,33.58594084,2022
402,470,3,487,180,,Williamsburg,-79.68029477,33.58261238,2022
403,471,3,505,360,,Williamsburg,-80.00104206,33.5611824,2022
404,1070,6,1120,360,,Williamsburg,-79.75333935,33.54709877,2022
405,802,4,872,180,,Williamsburg,-79.5781453,33.54328212,2022
406,1495,8,1568,360,,Williamsburg,-79.5845725,33.54699631,2022
407,396,2,396,360,,Williamsburg,-79.57524096,33.5429139,2022
5460,315,1,315,360,,Williamsburg,-79.65984442,33.80854931,2022
5461,690,3,690,210,,Williamsburg,-79.65880823,33.80715485,2022
